"","curs","Any","codi_centre","nom_complet","codi_naturalesa","nom_naturalesa","codi_titularitat","nom_titularitat","codi_delegacio","nom_delegacio","codi_comarca","nom_comarca","codi_municipi","codi_municipi_6","nom_municipi","codi_districte_minicial","nom_dm","UTM_X","UTM_Y","nom_ensenyament","nivell","nom_grups","mixt","nombre_places","places_ofertades","assignacions","assig_1a","assig_altres","georeferencia","edat","num_dona","num_home","num_total","lng","lat","% ocupades","% infants del municipi"
"933","2020/2021","2020","8033900","Institut Joan Miro","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08073","80734","Cornella de Llobregat","0","0","434591.291","4588319.383","Educacio secundaria obligatoria","1","4","FALSE",120,112,100,112,12,"(41.44378716, 2.216992535)",12,459,494,953,"2.07024711","41.350096",83.3,100
"934","2020/2021","2020","8077071","Institut Escola Mas Rampinyo","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08125","81252","Montcada i Reixac","0","0","440838","4607202","Educacio secundaria obligatoria","1","2","FALSE",54,5,3,5,2,"(41.614404, 2.289877)",12,198,237,435,NA,NA,5.6,100
"935","2020/2021","2020","43008523","Institut Vila-seca","1","Public","1","Departament d'Ensenyament","143","Tarragona","36","Tarragones","43171","431711","Vila-seca","0","0","344678.075","4551688.322","Educacio secundaria obligatoria","1","5","FALSE",150,147,135,139,4,"(41.10163736, 1.150361691)",12,131,130,261,"1.150361691","41.101637358",90,100
"936","2020/2021","2020","8073651","Institut Pic del Vent","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08033","80333","Caldes de Montbui","0","0","441564.554","4605788.389","Educacio secundaria obligatoria","1","2","FALSE",60,56,56,56,0,"(41.60166388, 2.298766457)",12,102,103,205,"2.167230626","41.62445757",93.3,100
"937","2020/2021","2020","8054241","Institut Eugeni Xammar","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08005","80057","L'Ametlla del Valles","0","0","434652.272","4587086.137","Educacio secundaria obligatoria","1","3","FALSE",90,87,79,85,6,"(41.43268464, 2.217855846)",12,51,54,105,"2.25122851","41.673231717",87.8,100
"938","2020/2021","2020","8028850","Ramon Fuster","2","Privat","22","Fundacions","408","Valles Occidental","40","Valles Occident","08266","82665","Cerdanyola del Valles","0","0","440301.224","4631802.007","Educacio secundaria obligatoria","1","3","FALSE",90,13,13,13,0,"(41.83585953, 2.281000614)",12,272,352,624,"2.083514193","41.503790799",14.4,100
"939","2020/2021","2020","8040138","Institut La Sedeta","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","6","Gracia","436949.428","4588184.762","Educacio secundaria obligatoria","1","2","FALSE",60,60,60,60,0,"(41.44276333, 2.245233438)",12,6615,7082,13697,"2.168187155","41.405016548",100,100
"940","2020/2021","2020","8062791","Institut Vilamajor","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08234","82346","Sant Pere de Vilamajor","0","0","428148.02","4584158.363","Educacio secundaria obligatoria","1","4","FALSE",120,114,99,106,7,"(41.40575989, 2.140362576)",12,25,22,47,"2.391229977","41.687565525",82.5,47.5
"941","2020/2021","2020","25004474","Escola Pia de Tarrega","2","Privat","24","Ordes i Congregacions Catolics","125","Lleida","38","Urgell","25217","252173","Tarrega","0","0","313636.313","4620687.763","Educacio secundaria obligatoria","1","1","FALSE",30,4,4,4,0,"(41.7161602, 0.759704607)",12,102,102,204,"1.137681077","41.64751349",13.3,100
"942","2020/2021","2020","25002313","Maristes Montserrat","2","Privat","22","Fundacions","125","Lleida","33","Segria","25120","251207","Lleida","0","0","301386.431","4609654.005","Educacio secundaria obligatoria","1","4","FALSE",120,18,11,14,3,"(41.61389904, 0.6162342)",12,757,797,1554,"0.621217312","41.610993673",9.2,100
"943","2020/2021","2020","8053170","Institut Polinya","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08167","81672","Polinya","0","0","415740.893","4586698.014","Educacio secundaria obligatoria","1","5","FALSE",150,140,123,135,12,"(41.42742781, 1.991590339)",12,61,65,126,"2.150247704","41.560432088",82,100
"944","2020/2021","2020","43007646","Institut de Constanti","1","Public","1","Departament d'Ensenyament","143","Tarragona","36","Tarragones","43047","430477","Constanti","0","0","366783.474","4556597.152","Educacio secundaria obligatoria","1","3","FALSE",81,72,58,60,2,"(41.1497642, 1.412432198)",12,49,52,101,"1.217838287","41.152938031",71.6,100
"945","2020/2021","2020","43003732","Institut Pons d'Icart","1","Public","1","Departament d'Ensenyament","143","Tarragona","36","Tarragones","43148","431482","Tarragona","0","0","349915.314","4553806.094","Educacio secundaria obligatoria","1","3","FALSE",90,81,81,81,0,"(41.12168926, 1.212182025)",12,795,811,1606,"1.252547074","41.117024907",90,100
"946","2020/2021","2020","17009813","Institut Escola Mestre Andreu","1","Public","1","Departament d'Ensenyament","117","Girona","31","Ripolles","17167","171674","Sant Joan de les Abadesses","0","0","505942.602","4668451.435","Educacio secundaria obligatoria","1","2","FALSE",60,28,3,3,0,"(42.16817638, 3.071945032)",12,13,10,23,"2.286950015","42.233309933",5,100
"947","2020/2021","2020","8054186","Institut Can Mas","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08180","81803","Ripollet","0","0","447077.212","4611052.701","Educacio secundaria obligatoria","1","3","FALSE",90,84,84,84,0,"(41.64946242, 2.364449545)",12,266,260,526,"2.16317447","41.500637994",93.3,100
"948","2020/2021","2020","8077022","Institut Escola Els Tres Pins","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08296","82969","Vallromanes","0","0","428846","4580206","Educacio secundaria obligatoria","1","1","FALSE",22,0,2,2,0,"(41.370326, 2.149123)",12,17,19,36,NA,NA,9.1,100
"949","2020/2021","2020","43003483","Lestonnac-l'Ensenyanca","2","Privat","24","Ordes i Congregacions Catolics","143","Tarragona","36","Tarragones","43148","431482","Tarragona","0","0","352769.999","4552526.677","Educacio secundaria obligatoria","1","2","FALSE",60,5,5,5,0,"(41.11069222, 1.24647851)",12,795,811,1606,"1.259283661","41.119483805",8.3,100
"950","2020/2021","2020","43002375","Maria Cortina","2","Privat","21","Cooperatives","143","Tarragona","8","Baix Camp","43123","431233","Reus","0","0","341055.928","4557128.035","Educacio secundaria obligatoria","1","1","FALSE",30,2,2,2,0,"(41.14991132, 1.105841635)",12,707,684,1391,"1.106062239","41.159928446",6.7,100
"951","2020/2021","2020","8053078","Institut Numancia","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08245","82457","Santa Coloma de Gramenet","2","Santa Coloma de Gramenet 2","424122.915","4599749.418","Educacio secundaria obligatoria","1","4","FALSE",120,116,116,116,0,"(41.54580866, 2.090250349)",12,634,745,1379,"2.210769853","41.457389494",96.7,100
"952","2020/2021","2020","43007208","Institut Berenguer d'Entenca","1","Public","1","Departament d'Ensenyament","143","Tarragona","8","Baix Camp","43162","431628","Vandellos i l'Hospitalet de l'Infant","0","0","295989.751","4499593.607","Educacio secundaria obligatoria","1","3","FALSE",90,87,77,78,1,"(40.62200156, 0.588075635)",12,33,25,58,"0.919766051","40.994127009",85.6,75.3
"953","2020/2021","2020","8035209","Institut Pablo R. Picasso","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","427154.213","4597405.624","Educacio secundaria obligatoria","1","3","FALSE",87,81,73,79,6,"(41.52498142, 2.126874754)",12,6615,7082,13697,"2.180748315","41.46038998",83.9,100
"954","2020/2021","2020","8076111","Institut Jaume Botey","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","0","0","432972.36","4584121.667","Educacio secundaria obligatoria","1","3","FALSE",81,77,44,76,32,"(41.40584611, 2.198079448)",12,1232,1276,2508,NA,NA,54.3,100
"955","2020/2021","2020","8046751","Institut Ventura Gassol","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","430895.935","4588083.237","Educacio secundaria obligatoria","1","3","FALSE",90,89,86,89,3,"(41.44135071, 2.172786759)",12,1179,1307,2486,"2.219806165","41.453997641",95.6,100
"956","2020/2021","2020","8065354","Institut Baix a mar","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","17","Garraf","08307","83073","Vilanova i la Geltru","0","0","431483.905","4630908.431","Educacio secundaria obligatoria","1","3","FALSE",90,90,88,90,2,"(41.8270982, 2.174919997)",12,367,360,727,"1.732730472","41.219836391",97.8,100
"957","2020/2021","2020","25010280","Institut Escola Torre Queralt","1","Public","1","Departament d'Ensenyament","125","Lleida","33","Segria","25120","251207","Lleida","0","0","301370.787","4610151.687","Educacio secundaria obligatoria","1","2","FALSE",60,22,0,6,6,"(41.61837402, 0.615881567)",12,757,797,1554,"0.627790814","41.639068083",0,100
"958","2020/2021","2020","43007580","Institut de L'Arboc","1","Public","1","Departament d'Ensenyament","143","Tarragona","12","Baix Penedes","43016","430167","L'Arboc","0","0","290179.242","4521161.51","Educacio secundaria obligatoria","1","5","FALSE",150,150,134,135,1,"(40.81466233, 0.512220638)",12,35,38,73,"1.596495262","41.268340424",89.3,54.5
"959","2020/2021","2020","8072255","Institut Premia de Mar","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08172","81727","Premia de Mar","0","0","429247.702","4601549.851","Educacio secundaria obligatoria","1","5","FALSE",150,143,122,149,27,"(41.56249372, 2.15147666)",12,143,136,279,"2.371563521","41.495384435",81.3,100
"960","2020/2021","2020","8077010","Institut Escola Coves d'en Cimany","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","7","Horta - Guinardo","419008","4602050","Educacio secundaria obligatoria","1","2","FALSE",54,29,12,22,10,"(41.566028, 2.028619)",12,6615,7082,13697,NA,NA,22.2,100
"961","2020/2021","2020","17005731","Institut S'Agulla","1","Public","1","Departament d'Ensenyament","117","Girona","34","Selva","17023","170237","Blanes","0","0","491315.666","4630571.796","Educacio secundaria obligatoria","1","3","FALSE",90,85,85,85,0,"(41.82698187, 2.895421874)",12,204,228,432,"2.77915756","41.675293168",94.4,100
"962","2020/2021","2020","8043589","Institut Salvador Dali","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08169","81691","El Prat de Llobregat","0","0","431009.959","4583199.322","Educacio secundaria obligatoria","1","4","FALSE",128,126,123,126,3,"(41.39737283, 2.174708646)",12,328,338,666,"2.101876613","41.330689166",96.1,100
"963","2020/2021","2020","8066541","Institut Maria Espinalt","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","10","Sant Marti","423719.72","4579731.578","Educacio secundaria obligatoria","1","4","FALSE",120,118,113,118,5,"(41.3654821, 2.087945978)",12,6615,7082,13697,"2.196496915","41.402803183",94.2,100
"964","2020/2021","2020","25002431","Sagrada Familia","2","Privat","24","Ordes i Congregacions Catolics","125","Lleida","33","Segria","25120","251207","Lleida","0","0","301417.901","4608768.201","Educacio secundaria obligatoria","1","2","FALSE",60,9,2,4,2,"(41.6059351, 0.616905156)",12,757,797,1554,"0.629660169","41.619390002",3.3,100
"965","2020/2021","2020","8037048","Petit Mon-Felisa Bastida","2","Privat","21","Cooperatives","308","Baix Llobregat","11","Baix Llobregat","08056","80569","Castelldefels","0","0","432363.352","4586028.017","Educacio secundaria obligatoria","1","1","FALSE",30,3,3,3,0,"(41.422965, 2.190580817)",12,363,405,768,"1.968013363","41.277098166",10,100
"966","2020/2021","2020","8059688","Institut Maria Aurelia Capmany","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08073","80734","Cornella de Llobregat","0","0","441705.632","4607945.702","Educacio secundaria obligatoria","1","4","FALSE",108,102,53,102,49,"(41.62110426, 2.300249335)",12,459,494,953,"2.080141536","41.364136212",49.1,100
"967","2020/2021","2020","8045161","Ginebro","2","Privat","21","Cooperatives","508","Maresme-Valles Oriental","41","Valles Oriental","08106","81069","Llinars del Valles","0","0","430091.827","4581241.833","Educacio secundaria obligatoria","1","2","FALSE",60,8,6,9,3,"(41.37966308, 2.163952532)",12,53,69,122,"2.389065855","41.638754021",10,100
"968","2020/2021","2020","8037152","Institut Joan Oro","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08114","81141","Martorell","0","0","429219.375","4584272.872","Educacio secundaria obligatoria","1","4","FALSE",108,95,95,95,0,"(41.40688628, 2.153165522)",12,186,176,362,"1.921517967","41.474238113",88,100
"969","2020/2021","2020","43010608","Institut Serra de Miramar","1","Public","1","Departament d'Ensenyament","143","Tarragona","1","Alt Camp","43161","431613","Valls","0","0","353652.805","4572049.911","Educacio secundaria obligatoria","1","3","FALSE",99,99,99,99,0,"(41.28663385, 1.25231703)",12,137,164,301,"1.25231703","41.286633854",100,100
"970","2020/2021","2020","25001311","Institut Antoni Torroja","1","Public","1","Departament d'Ensenyament","125","Lleida","32","Segarra","25072","250729","Cervera","0","0","333126.551","4595749.785","Educacio secundaria obligatoria","1","2","FALSE",54,51,33,43,10,"(41.49600241, 1.000797357)",12,56,73,129,"1.273704299","41.670808665",61.1,100
"971","2020/2021","2020","17006770","Institut Rocagrossa","1","Public","1","Departament d'Ensenyament","117","Girona","34","Selva","17095","170950","Lloret de Mar","0","0","483803.655","4646573.185","Educacio secundaria obligatoria","1","3","FALSE",81,77,64,77,13,"(41.9709848, 2.804522404)",12,198,206,404,"2.839521344","41.708191201",79,100
"972","2020/2021","2020","17000551","Institut Sa Palomera","1","Public","1","Departament d'Ensenyament","117","Girona","34","Selva","17023","170237","Blanes","0","0","448033.044","4684799.005","Educacio secundaria obligatoria","1","5","FALSE",150,145,81,141,60,"(42.313696, 2.369407903)",12,204,228,432,"2.781584175","41.677989935",54,100
"973","2020/2021","2020","8044594","Institut Giola","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08106","81069","Llinars del Valles","0","0","432656.29","4589300.867","Educacio secundaria obligatoria","1","3","FALSE",90,86,87,88,1,"(41.45246705, 2.193721372)",12,53,69,122,"2.397825951","41.64618663",96.7,100
"974","2020/2021","2020","8045549","Institut Banus","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08266","82665","Cerdanyola del Valles","0","0","421376.453","4591019.481","Educacio secundaria obligatoria","1","4","FALSE",120,120,120,120,0,"(41.46691968, 2.058464892)",12,272,352,624,"2.134161264","41.492768005",100,100
"975","2020/2021","2020","8044983","Institut Lluis Companys","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08284","82845","Tordera","0","0","398145.699","4586441.111","Educacio secundaria obligatoria","1","3","FALSE",90,89,89,89,0,"(41.42307607, 1.78109682)",12,103,103,206,"2.721216177","41.696479782",98.9,100
"976","2020/2021","2020","8046608","Institut Princep de Viana","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","9","Sant Andreu","452710.41","4598192.554","Educacio secundaria obligatoria","1","3","FALSE",90,90,75,90,15,"(41.53398691, 2.433109631)",12,6615,7082,13697,"2.186558409","41.427966992",83.3,100
"977","2020/2021","2020","25004309","Arrels II","2","Privat","22","Fundacions","1060","Catalunya Central","35","Solsones","25207","252075","Solsona","0","0","345600.692","4612573.099","Educacio secundaria obligatoria","1","2","FALSE",60,59,45,45,0,"(41.64995655, 1.145836392)",12,36,57,93,"1.511918017","41.993762166",75,100
"978","2020/2021","2020","17006939","Institut Santa Eugenia","1","Public","1","Departament d'Ensenyament","117","Girona","20","Girones","17079","170792","Girona","0","0","514452.914","4679370.781","Educacio secundaria obligatoria","1","4","FALSE",108,105,100,105,5,"(42.26640824, 3.17524781)",12,562,604,1166,"2.804522404","41.970984795",92.6,100
"979","2020/2021","2020","8031770","Institut Can Jofresa","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08279","82798","Terrassa","3","Terrassa 3","431232.415","4581914.882","Educacio secundaria obligatoria","1","5","FALSE",150,150,153,153,0,"(41.38582333, 2.177515336)",12,132,1434,1566,"2.022530283","41.549876208",102,100
"980","2020/2021","2020","8075074","Institut de Santa Coloma de Gramenet","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08245","82457","Santa Coloma de Gramenet","0","0","427185.775","4596261.604","Educacio secundaria obligatoria","1","3","FALSE",90,88,64,88,24,"(41.5146808, 2.127391444)",12,634,745,1379,NA,NA,71.1,100
"981","2020/2021","2020","8044821","Santa Clara","2","Privat","31","Associacions","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","1","Sabadell 1","474070.869","4609072.868","Educacio secundaria obligatoria","1","1","FALSE",30,5,8,8,0,"(41.63296513, 2.688695558)",12,1235,1261,2496,"2.088718915","41.559704525",26.7,100
"982","2020/2021","2020","43004581","Claret","2","Privat","24","Ordes i Congregacions Catolics","143","Tarragona","1","Alt Camp","43161","431613","Valls","0","0","354137.004","4572548.128","Educacio secundaria obligatoria","1","2","FALSE",60,6,3,5,2,"(41.29120723, 1.257977431)",12,137,164,301,"1.25354141","41.289402332",5,100
"983","2020/2021","2020","43004611","Institut Jaume Huguet","1","Public","1","Departament d'Ensenyament","143","Tarragona","1","Alt Camp","43161","431613","Valls","0","0","324992.592","4539824.231","Educacio secundaria obligatoria","1","4","FALSE",120,116,110,119,9,"(40.99083362, 0.919446598)",12,137,164,301,"1.246756443","41.288548614",91.7,100
"984","2020/2021","2020","25006483","Institut Canigo","1","Public","1","Departament d'Ensenyament","125","Lleida","33","Segria","25019","250194","Almacelles","0","0","349713.099","4641475.517","Educacio secundaria obligatoria","1","3","FALSE",90,90,85,85,0,"(41.91093696, 1.187884829)",12,23,40,63,"0.43457769","41.730380626",94.4,74.1
"985","2020/2021","2020","17003161","Pompeu Fabra","2","Privat","26","Societats Mercantils","117","Girona","20","Girones","17155","171557","Salt","0","0","502353.118","4626616.881","Educacio secundaria obligatoria","1","1","FALSE",30,3,1,3,2,"(41.79140419, 3.028320947)",12,196,245,441,"2.790991292","41.976566569",3.3,100
"986","2020/2021","2020","8076561","Institut Escola El Viver","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08125","81252","Montcada i Reixac","0","0","430188.339","4584007.754","Educacio secundaria obligatoria","1","2","FALSE",54,3,3,3,0,"(41.40458319, 2.164787808)",12,198,237,435,NA,NA,5.6,100
"987","2020/2021","2020","43002429","Pare Manyanet","2","Privat","24","Ordes i Congregacions Catolics","143","Tarragona","8","Baix Camp","43123","431233","Reus","0","0","340807.531","4558077.9","Educacio secundaria obligatoria","1","3","FALSE",90,13,15,15,0,"(41.15841429, 1.102636358)",12,707,684,1391,"1.101362551","41.147402399",16.7,100
"988","2020/2021","2020","8039768","Tarres","2","Privat","26","Societats Mercantils","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","2","Sabadell 2","434449.976","4589090.346","Educacio secundaria obligatoria","1","1","FALSE",30,5,5,5,0,"(41.45071946, 2.215217326)",12,1235,1261,2496,"2.104058281","41.557978196",16.7,100
"989","2020/2021","2020","25002696","Institut Marius Torres","1","Public","1","Departament d'Ensenyament","125","Lleida","33","Segria","25120","251207","Lleida","0","0","291684.834","4617367.167","Educacio secundaria obligatoria","1","4","FALSE",120,117,99,108,9,"(41.68083433, 0.497213163)",12,757,797,1554,"0.616921461","41.607184275",82.5,100
"990","2020/2021","2020","8031502","Santa Teresa de Jesus","2","Privat","22","Fundacions","208","Barcelona Comarques","17","Garraf","08307","83073","Vilanova i la Geltru","0","0","418479.812","4600262.704","Educacio secundaria obligatoria","1","2","FALSE",60,10,10,10,0,"(41.54987621, 2.022530283)",12,367,360,727,"1.725751518","41.222418878",16.7,100
"991","2020/2021","2020","8031711","Institut Manuel de Cabanyes","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","17","Garraf","08307","83073","Vilanova i la Geltru","0","0","422280.936","4590185.727","Educacio secundaria obligatoria","1","4","FALSE",120,114,112,114,2,"(41.45949877, 2.069402277)",12,367,360,727,"1.718479142","41.221758873",93.3,100
"992","2020/2021","2020","8077034","Institut Escola El Pi Gros","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08203","82037","Sant Cebria de Vallalta","0","0","429921","4582545","Educacio secundaria obligatoria","1","2","FALSE",50,8,2,2,0,"(41.391385, 2.161762)",12,26,24,50,NA,NA,4,100
"993","2020/2021","2020","43008420","Institut Roquetes","1","Public","1","Departament d'Ensenyament","243","Terres de l'Ebre","9","Baix Ebre","43133","431331","Roquetes","0","0","289147.936","4522090.12","Educacio secundaria obligatoria","1","4","FALSE",120,117,103,105,2,"(40.82275552, 0.499689844)",12,35,43,78,"0.499689844","40.822755519",85.8,75.7
"994","2020/2021","2020","8044624","Institut Sabadell","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","4","Sabadell 4","431570.634","4587271.614","Educacio secundaria obligatoria","1","4","FALSE",120,117,116,117,1,"(41.43409851, 2.180954389)",12,1235,1261,2496,"2.085260047","41.554485853",96.7,100
"995","2020/2021","2020","25010358","Institut Escola Vall de Lord","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","35","Solsones","25193","251930","Sant Llorenc de Morunys","0","0","374593.406","4580656.355","Educacio secundaria obligatoria","1","1","FALSE",11,0,0,0,0,"(41.36765633, 1.500525442)",12,8,6,14,NA,NA,0,100
"996","2020/2021","2020","8061208","Institut Vacarisses","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08291","82917","Vacarisses","0","0","420384.734","4594767.936","Educacio secundaria obligatoria","1","3","FALSE",90,89,82,84,2,"(41.50058131, 2.046095382)",12,46,61,107,"1.915551891","41.592491892",91.1,100
"997","2020/2021","2020","8064003","Institut Can Margarit","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08072","80728","Corbera de Llobregat","0","0","433061.823","4583700.963","Educacio secundaria obligatoria","1","3","FALSE",90,85,61,81,20,"(41.4020644, 2.19919621)",12,99,113,212,"1.93799127","41.425183047",67.8,100
"998","2020/2021","2020","8045070","Institut Europa","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","6","Bellvitge - Poligon Gornal","441622.36","4658341.413","Educacio secundaria obligatoria","1","2","FALSE",60,60,59,59,0,"(42.07497339, 2.294278898)",12,1232,1276,2508,"2.113347294","41.355877898",98.3,100
"999","2020/2021","2020","8034205","Institut La Guineueta","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","452211.488","4599403.205","Educacio secundaria obligatoria","1","2","FALSE",54,49,41,49,8,"(41.54486153, 2.427032779)",12,6615,7082,13697,"2.172081128","41.442720834",75.9,100
"1000","2020/2021","2020","8046876","Institut Miquel Bosch i Jover","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","7","Bages","08010","80109","Artes","0","0","432087.825","4587519.291","Educacio secundaria obligatoria","1","3","FALSE",90,90,67,67,0,"(41.43637315, 2.18711632)",12,23,35,58,"1.949545668","41.79404657",74.4,86.6
"1001","2020/2021","2020","8076455","Institut Escola Sant Jordi","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","424316.027","4607026.583","Educacio secundaria obligatoria","1","1","FALSE",27,3,1,1,0,"(41.61136654, 2.091647474)",12,1179,1307,2486,NA,NA,3.7,100
"1002","2020/2021","2020","17005704","Institut Abat Oliba","1","Public","1","Departament d'Ensenyament","117","Girona","31","Ripolles","17147","171479","Ripoll","0","0","486950.068","4646874.527","Educacio secundaria obligatoria","1","4","FALSE",120,117,117,117,0,"(41.97375727, 2.842490382)",12,56,41,97,"2.193609812","42.191912319",97.5,82.9
"1003","2020/2021","2020","43002594","Institut Baix Camp","1","Public","1","Departament d'Ensenyament","143","Tarragona","8","Baix Camp","43123","431233","Reus","0","0","336521.519","4556334.518","Educacio secundaria obligatoria","1","4","FALSE",120,120,126,126,0,"(41.14186639, 1.052045433)",12,707,684,1391,"1.104519784","41.155528197",105,100
"1004","2020/2021","2020","8031599","Divina Providencia","2","Privat","22","Fundacions","208","Barcelona Comarques","17","Garraf","08307","83073","Vilanova i la Geltru","0","0","431517.244","4587285.672","Educacio secundaria obligatoria","1","1","FALSE",30,7,2,7,5,"(41.43422058, 2.180313823)",12,367,360,727,"1.728026877","41.223521232",6.7,100
"1005","2020/2021","2020","8043553","Teide","2","Privat","21","Cooperatives","308","Baix Llobregat","11","Baix Llobregat","08301","83015","Viladecans","0","0","427638.326","4580946.465","Educacio secundaria obligatoria","1","1","FALSE",30,5,5,5,0,"(41.37678591, 2.134648987)",12,455,422,877,"2.004158448","41.320362746",16.7,100
"1006","2020/2021","2020","8045239","Institut Escola Intermunicipal del Penedes","1","Public","4","Corporacions Locals","208","Barcelona Comarques","3","Alt Penedes","08240","82401","Sant Sadurni d'Anoia","0","0","426894.215","4622369.076","Educacio secundaria obligatoria","1","5","FALSE",150,146,137,146,9,"(41.74978303, 2.120708)",12,76,86,162,"1.78109682","41.423076065",91.3,100
"1007","2020/2021","2020","8076212","Politecnic","2","Privat","26","Societats Mercantils","408","Valles Occidental","40","Valles Occident","08205","82055","Sant Cugat del Valles","0","0","402158.982","4620207.816","Educacio secundaria obligatoria","1","1","FALSE",30,29,25,29,4,"(41.72765892, 1.823608969)",12,619,657,1276,NA,NA,83.3,100
"1008","2020/2021","2020","17009795","Institut Escola Francesc Cambo i Batlle","1","Public","1","Departament d'Ensenyament","117","Girona","10","Baix Emporda","17211","172116","Verges","0","0","459166.209","4658198.378","Educacio secundaria obligatoria","1","2","FALSE",60,20,20,20,0,"(42.0747934, 2.506365359)",12,7,5,12,"3.045511728","42.064286138",33.3,60
"1009","2020/2021","2020","17003306","Institut Sant Elm","1","Public","1","Departament d'Ensenyament","117","Girona","10","Baix Emporda","17160","171609","Sant Feliu de Guixols","0","0","442568.84","4671918.153","Educacio secundaria obligatoria","1","3","FALSE",90,90,65,81,16,"(42.19731245, 2.304383148)",12,118,130,248,"3.029377241","41.774791373",72.2,100
"1010","2020/2021","2020","17003446","Sant Josep","2","Privat","31","Associacions","117","Girona","34","Selva","17164","171642","Sant Hilari Sacalm","0","0","500137.725","4629185.427","Educacio secundaria obligatoria","1","1","FALSE",30,12,0,0,0,"(41.81454251, 3.001658181)",12,31,22,53,"2.507446405","41.878918468",0,100
"1011","2020/2021","2020","43003495","Mare de Deu del Carme","2","Privat","24","Ordes i Congregacions Catolics","143","Tarragona","36","Tarragones","43148","431482","Tarragona","0","0","353130.888","4553443.112","Educacio secundaria obligatoria","1","3","FALSE",92,15,15,16,1,"(41.11900899, 1.250555693)",12,795,811,1606,"1.249296246","41.118376357",16.3,100
"1012","2020/2021","2020","43004402","Sagrada Familia","2","Privat","23","Esglesia Catolica","243","Terres de l'Ebre","9","Baix Ebre","43155","431554","Tortosa","0","0","290437.495","4521170.445","Educacio secundaria obligatoria","1","3","FALSE",90,34,22,28,6,"(40.8148087, 0.515276909)",12,161,182,343,"0.523465812","40.812531431",24.4,100
"1013","2020/2021","2020","8045562","Institut Can Planas","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08252","82520","Barbera del Valles","0","0","422221.855","4589187.905","Educacio secundaria obligatoria","1","4","FALSE",120,115,117,117,0,"(41.45050632, 2.068823489)",12,197,210,407,"2.134797453","41.516585298",97.5,100
